word,score,globalContribution,positionalContribution
erose,3.6574228832850806,2.07399529181734,1.5834275914677405
banco,3.657396784805422,2.35826393184105,1.299132852964372
flued,3.657328184713254,2.227096247257636,1.4302319374556178
chalk,3.657057328509526,2.2367207867920076,1.4203365417175182
lurgy,3.656994399014872,2.3343963165805026,1.322598082434369
pouis,3.6569820063250873,2.4127273659921915,1.244254640332896
crims,3.656949117176146,2.3925703985512468,1.2643787186248996
patee,3.656882288951744,1.973206541056654,1.68367574789509
vaunt,3.6567477759360774,2.256243347425342,1.4005044285107355
plaig,3.6566986493906986,2.3496340182370425,1.307064631153656
oncet,3.6564063974207723,2.5031106760989816,1.1532957213217905
donas,3.6564047510059874,2.47178054771178,1.1846242032942076
pocan,3.6563496076540014,2.4087137671636984,1.2476358404903032
maund,3.6563336857702575,2.2878010233365194,1.3685326624337382
coven,3.6563220792586737,2.240584742280753,1.4157373369779205
scuta,3.656299844336181,2.476066049511274,1.1802337948249073
laids,3.6562868168065297,2.4892089978489693,1.1670778189575604
crips,3.6560806119476936,2.421692248782997,1.2343883631646966
baker,3.656041831132903,2.2431867565722454,1.4128550745606578
mason,3.656000117577892,2.429693970980326,1.226306146597566
harts,3.6557928039536103,2.5135244039284514,1.1422684000251588
prick,3.655777151119276,2.220075875918911,1.4357012752003646
haets,3.655746604059648,2.4994170129031534,1.1563295911564944
pigly,3.6556292541056674,2.2655149714799796,1.3901142826256878
masur,3.655586726945199,2.4116620377974574,1.2439246891477418
raven,3.6555624831377207,2.3241212356542813,1.3314412474834394
chank,3.655442407515253,2.215160723027066,1.4402816844881872
hoers,3.655351998379871,2.5014127366342285,1.1539392617456423
rafty,3.6552522867496844,2.334377084288671,1.3208752024610133
cuing,3.655146281656517,2.309287192571343,1.3458590890851736
morns,3.6550939874327533,2.430792703853405,1.224301283579348
lapin,3.6550526855294683,2.4602329089752937,1.1948197765541748
crema,3.6550391658698618,2.4160290604788517,1.23901010539101
mines,3.6550367227306673,2.4125536992003545,1.2424830235303126
cruft,3.6548599424645873,2.2799937234313856,1.3748662190332017
noris,3.654645784304045,2.564085498402901,1.090560285901144
outed,3.6545808409168767,2.4368406757934116,1.2177401651234654
rices,3.6545256382853837,2.528399236344369,1.1261264019410149
dirke,3.6544458221097305,2.2910566169987523,1.3633892051109782
prius,3.654434871370677,2.4252391866333634,1.229195684737314
riyal,3.654207928201943,2.5338622218628517,1.1203457063390911
wroth,3.654200416344322,2.2932211879210582,1.3609792284232636
rumly,3.6541629937279447,2.3330916924313643,1.3210713012965805
grief,3.654085678719706,2.2547199783275556,1.3993657003921505
bower,3.6540303547990427,2.2244999134289385,1.4295304413701042
decal,3.6539909181840597,2.441642987044217,1.2123479311398428
pilao,3.6539780213117528,2.4857538022651524,1.1682242190466006
gusty,3.6539480418009056,2.315438803690366,1.3385092381105395
barky,3.653723063636713,2.1720763679674016,1.4816466956693115
demit,3.6536569985906366,2.35134930110231,1.3023076974883268
botas,3.653619796144411,2.432989888321291,1.22062990782312
apish,3.653581331177595,2.3894754025720255,1.2641059286055696
cursi,3.653471959155667,2.4739301596145964,1.1795417995410706
depot,3.6532267978558943,2.3846027649618127,1.2686240328940819
glits,3.653130768441152,2.4361169666405655,1.2170138018005865
opter,3.6531129337530137,2.4924524170487787,1.1606605167042348
rouky,3.653095374891288,2.263351026353557,1.3897443485377314
dalis,3.6530887930793576,2.489208997848969,1.1638797952303888
flyer,3.6530587745437053,2.3183045874695303,1.334754187074175
lifer,3.6530093869070273,2.386878932830749,1.2661304540762786
redon,3.652991455821309,2.4807932411166194,1.1721982147046897
bogue,3.652894615766666,2.2382033208009458,1.4146912949657202
casky,3.652834882552654,2.249195824714225,1.4036390578384288
tater,3.652722084284825,2.0940209196433237,1.5587011646415017
paged,3.652615594047809,2.2607930595597905,1.3918225344880188
bursa,3.6525652589810007,2.3903340527065597,1.262231206274441
bants,3.652437655280974,2.407468995031432,1.2449686602495418
copra,3.6523982385685585,2.4467464810947286,1.2056517574738301
mures,3.652272330797085,2.3986533796452383,1.2536189511518465
cards,3.6522330099838394,2.4502016766785455,1.202031333305294
leuco,3.6522052806370224,2.4695030836080205,1.1827021970290017
minge,3.65194508814345,2.2859434460881314,1.3660016420553185
cubit,3.65191130922877,2.31127848576317,1.3406328234656002
bolas,3.6518230012669313,2.4299260496543695,1.2218969516125617
fiats,3.6517750973006002,2.3809300780928306,1.2708450192077696
privy,3.6517592314107565,2.154684480997954,1.4970747504128028
cleft,3.6515926096328117,2.3179901499950692,1.3336024596377423
rayon,3.6515277254854084,2.516433771725662,1.135093953759746
fleur,3.651442933856688,2.3349458993446026,1.3164970345120852
sight,3.651080031202174,2.3493480978633254,1.3017319333388486
flats,3.651047623567906,2.3811008621956655,1.2699467613722406
biers,3.650904875760647,2.4292584280404874,1.2216464477201594
spink,3.650870843204352,2.2321452160362583,1.4187256271680937
farls,3.650809189392644,2.394509673694833,1.256299515697811
guans,3.6507525027146963,2.374933948015565,1.2758185546991312
syboe,3.6507160970295103,2.3481722620380974,1.302543834991413
hauld,3.650704013770343,2.356055796976552,1.294648216793791
plink,3.6506073343759993,2.237693917427228,1.4129134169487712
spiky,3.650428575467746,2.184960150337147,1.465468425130599
blush,3.650387896009996,2.2717186164702214,1.3786692795397744
girth,3.650381694649158,2.3713694494203836,1.2790122452287747
purdy,3.6503804674303315,2.2708365407422373,1.3795439266880942
situp,3.650286773034842,2.411830375134196,1.238456397900646
auric,3.650215368421364,2.4948527782985757,1.1553625901227882
lomed,3.650157331563202,2.3524170760631407,1.2977402555000612
salmi,3.6500082485498213,2.4471224211175153,1.202885827432306
filed,3.6499647463322447,2.2790292807437824,1.3709354655884622
steer,3.6499644551328903,2.0730983009593444,1.5768661541735456
daker,3.649931183698728,2.3066013183945966,1.343329865304131
blaud,3.649921379422179,2.288033102010563,1.361888277411616
magot,3.649903324445088,2.3277076202999654,1.3221957041451222
curli,3.649865546626486,2.4794788610055662,1.1703866856209197
germy,3.6498236619756304,2.2554018146579438,1.3944218473176866
sepic,3.649792029693946,2.4075848577576995,1.2422071719362466
swapt,3.6494970728099214,2.2650400644887516,1.3844570083211698
wairs,3.649436317625242,2.3826198203056648,1.266816497319577
beare,3.649400882039701,1.9361655172331729,1.7132353648065277
rides,3.6492139088374778,2.492672989862839,1.1565409189746385
delta,3.6492121912750055,2.5003575811504857,1.1488546101245198
sorex,3.6491846851867455,2.1693696741772492,1.4798150110094963
swamy,3.649176279211814,2.164109246126027,1.485067033085787
bowse,3.6489492341046765,2.2024785618718803,1.4464706722327962
idant,3.648934727559958,2.4762614741419187,1.1726732534180395
polis,3.6488910942113844,2.464831183581173,1.1840599106302114
cerne,3.648856077305716,1.9983723444791035,1.6504837328266122
riped,3.6488466681476552,2.3938799628332275,1.2549667053144276
monad,3.648834901452046,2.343865670450418,1.3049692310016279
pules,3.6487932677068553,2.4113025797109002,1.2374906879959549
haros,3.6486704470821105,2.514421394786447,1.1342490522956634
curve,3.6486180604072436,2.2225528090978846,1.4260652513093592
guild,3.648606545116525,2.295121009854755,1.3534855352617696
manto,3.648471315189383,2.438306511038217,1.210164804151166
mulct,3.648448327603556,2.332777254956903,1.315671072646653
nites,3.648416747437346,2.549081116519607,1.0993356309177391
segni,3.648177092558072,2.413858323349493,1.234318769208579
melon,3.648121872541268,2.4222340142190766,1.2258878583221913
tramp,3.6480635470724243,2.368036667023749,1.2800268800486752
break,3.6480220324196764,2.2431867565722454,1.404835275847431
dower,3.647919707364868,2.2879144752512905,1.3600052321135776
dover,3.647888653207726,2.242891209730253,1.404997443477473
horns,3.6478493944385653,2.477487413728496,1.1703619807100696
birch,3.6478427200246983,2.2900222460740784,1.35782047395062
tonne,3.647817712742646,2.0445751179442007,1.6032425947984454
goldy,3.6477955462947698,2.2826113116074356,1.365184234687334
pinta,3.647743380604025,2.463296747642215,1.1844466329618102
scree,3.6477224440406184,2.0143837068530757,1.6333387371875427
darky,3.647612416202538,2.235490929789753,1.4121214864127847
daces,3.6475331684836934,2.436094285653247,1.2114388828304463
acres,3.647353574151136,2.543943937740213,1.1034096364109227
mogar,3.647306872012183,2.341116431799133,1.3061904402130502
buena,3.6472977255635834,2.3602152993072893,1.2870824262562943
payed,3.6472727282585957,2.3242068845989303,1.3230658436596656
whity,3.6472483101021753,2.203871794663164,1.4433765154390112
gourd,3.647225511794052,2.315725273648596,1.3315002381454564
stere,3.6472108047503373,2.0730983009593444,1.5741125037909929
beaus,3.6470922223219207,2.3762266616812613,1.2708655606406596
blech,3.647069046398042,2.2760856391516153,1.3709834072464264
roguy,3.646943032226988,2.3383571461054196,1.3085858861215685
orbit,3.6468787016253064,2.439466538482505,1.2074121631428014
acidy,3.6468181736854914,2.370361814336538,1.2764563593489533
talus,3.6465615588331444,2.5317168049506216,1.1148447538825228
glume,3.646456574060951,2.2555704763669264,1.3908860976940245
olive,3.646332631790548,2.317624777382207,1.3287078544083413
dants,3.6463270078467986,2.4708835568537837,1.175443450993015
begot,3.646175117807914,2.2933709770568487,1.3528041407510651
mites,3.646141120434916,2.4371776016322175,1.2089635188026984
ridge,3.64612227425026,2.3660627367506155,1.2800595374996444
riads,3.646110833250072,2.505681648015058,1.1404291852350135
deros,3.646076186004949,2.496804603490591,1.1492715825143582
sheer,3.64605776387089,1.9832655935151828,1.662792170355707
spork,3.6460137638892838,2.274309543595041,1.3717042202942427
ramon,3.64588658021423,2.451715322537384,1.194171257676846
terga,3.6458066211548816,2.476048278734259,1.1697583424206226
poker,3.6457334848307545,2.282223504126801,1.3635099807039537
pudsy,3.6457206042183037,2.248815189185179,1.3969054150331248
tumor,3.645550737473959,2.408861490087256,1.2366892473867028
boric,3.645505165143204,2.380751944376236,1.2647532207669683
stewy,3.645467791843417,2.2876280052930604,1.3578397865503566
taiko,3.6454438788464185,2.3859942950975985,1.25944958374882
prier,3.6453897904457113,1.9710706511599767,1.6743191392857346
manul,3.6453697632784654,2.3791780252573966,1.2661917380210688
badge,3.645240451882745,2.210343224237142,1.4348972276456027
horis,3.6451255643074267,2.4988766933906024,1.1462488709168246
mangy,3.645111682236257,2.230377758879132,1.414733923357125
birls,3.645017192813614,2.4268931688996966,1.2181240239139175
subah,3.6448384010888395,2.2870925337632304,1.3577458673256093
wired,3.644780591912969,2.2837828616235383,1.3609977302894307
bento,3.644743108552209,2.4039698677951002,1.240773240757109
hinge,3.6447004951492623,2.3326381559632225,1.3120623391860398
sputa,3.6446779306401567,2.4273750765300406,1.217302854110116
zaire,3.64441432725073,2.1822173859198273,1.4621969413309026
agent,3.644352858024618,2.4380155648032287,1.2063372932213892
miles,3.6443443255574364,2.4341137629652962,1.2102305625921401
stunk,3.644341940869656,2.287617749637614,1.3567241912320416
lanky,3.644261509498191,2.2888352177796003,1.3554262917185906
clags,3.6442311386470863,2.392947073930141,1.251284064716945
borak,3.64406506199558,2.244782326956372,1.399282735039208
adust,3.6437474644686265,2.440339803029744,1.2034076614388827
bowne,3.6437279005812226,2.1864671994979084,1.4572607010833143
dauts,3.643725522787271,2.440339803029744,1.203385719757527
grund,3.6436798782768434,2.2902043803587366,1.3534754979181067
crops,3.6436747287973574,2.4258238624107493,1.217850866386608
tract,3.6436589137333026,2.0360049050631854,1.6076540086701172
betid,3.6435875317657223,2.330021316011412,1.3135662157543102
wails,3.6435024347842466,2.366147170139576,1.2773552646446706
liver,3.6434457725567917,2.330136598023379,1.3133091745334127
chive,3.643416048004814,2.171244323640702,1.4721717243641121
porky,3.643414717334565,2.2111131155219574,1.4323016018126074
garni,3.643316362932678,2.44888833305877,1.194428029873908
shere,3.6433041134883375,1.9832655935151828,1.6600385199731544
deare,3.6432902346055256,1.9995800790555247,1.6437101555500009
litas,3.643066268059301,2.583649838436768,1.059416429622533
pitso,3.6429749970384533,2.4678950222480944,1.1750799747903589
putin,3.6428592178172448,2.395819012760224,1.2470402050570206
dowse,3.6428385866705013,2.265893123694232,1.3769454629762694
lenos,3.6427252793006017,2.550148891480438,1.092576387820164
coost,3.6427170946341043,2.0025704657380348,1.6401466288960698
stoup,3.642716779106246,2.415961988761948,1.2267547903442977
leads,3.6426389917736843,2.491745041092595,1.1508939506810896
musty,3.642483597560406,2.3141341795412274,1.3283494180191786
midst,3.6424609608954457,2.34343534057055,1.299025620324896
swith,3.6424168024599446,2.267068222736248,1.3753485797236964
tholi,3.6422869206865416,2.491016583282405,1.1512703374041364
rumen,3.6422438709350167,2.3826420172712663,1.2596018536637503
ponts,3.6421293089788254,2.446505742585988,1.1956235663928376
basto,3.641928956415602,2.432989888321291,1.208939068094311
bouns,3.6418927607064013,2.3408882510074367,1.3010045096989646
fecit,3.641891316630616,2.317819365892234,1.324071950738382
wains,3.6418875137899738,2.344587106374634,1.2973004074153396
pical,3.6418297103398487,2.426142217300888,1.2156874930389607
sixer,3.6415679803160357,2.1652380605494974,1.476329919766538
deawy,3.641547221698606,2.214109783389241,1.4274374383093646
stele,3.641276921909342,2.0566256507932557,1.5846512711160865
gnash,3.641167457917043,2.3402688968273067,1.3008985610897363
ducat,3.6410977284595503,2.390237748981366,1.250859979478184
bowie,3.641004070450084,2.207856479160015,1.4331475912900693
piets,3.6409911351382753,2.4662994518639683,1.1746916832743068
ureas,3.6408461360536855,2.547490875590579,1.0933552604631065
pelas,3.640707233582275,2.4787803145928913,1.161926918989384
livre,3.6406921221742388,2.3301365980233784,1.3105555241508604
leone,3.6405040009780696,2.0415112792772794,1.5989927217007902
gaumy,3.6403506418864526,2.1998340050550924,1.4405166368313602
token,3.640272457310523,2.351596357283273,1.2886761000272504
plets,3.640263661405581,2.466470235966803,1.1737934254387778
adult,3.6401410519394455,2.4458885044207137,1.1942525475187318
maare,3.640120430524655,1.9574935023240707,1.6826269282005843
botch,3.6400390916755354,2.2807450482026637,1.359294043472872
month,3.6400092243552473,2.3361637249679674,1.3038454993872801
maced,3.6399633189297522,2.3081794083918856,1.3317839105378666
sneer,3.639929945476899,2.048474398527481,1.5914555469494178
tatie,3.6396957999358666,2.0773774853743996,1.562318314561467
chirp,3.6396436276874473,2.340472081396727,1.2991715462907203
cadis,3.6396279831172196,2.4335582424096214,1.206069740707598
pouts,3.639527823919298,2.415961988761948,1.2235658351573497
toity,3.639460593368315,1.9948540090014635,1.6446065843668516
doric,3.6393945177090288,2.4441665061985876,1.1952280115104414
radgy,3.6392888683430673,2.310497049541616,1.3287918188014511
dowle,3.6392321741413207,2.2714418250852018,1.3677903490561187
saran,3.639177888438817,2.0614830566797,1.577694831759117
sicky,3.639124107106163,2.2336511233183804,1.4054729837877824
orgue,3.639060078305929,2.4094675347102634,1.2295925435956656
tharm,3.639011540733552,2.3856095266670896,1.2534020140664623
prads,3.638923834898468,2.401510703697312,1.2374131312011556
